temp_id,LATITUDEDD_NUM,LONGITUDEDD_NUM,bay,bua,forest,island,island_marine,lga,locality,mainland,named_natural_region,postcode,public_land,ridge,sea,vicgov_region,wb_lake,wb_lake_salt,wetland_swamp
10073,-37.60765,147.49417,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10074,-37.33737,148.38328,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10075,-37.21706,148.59265,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10076,-37.19181,148.53312,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10077,-37.1714,148.60046,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10078,-37.17153,148.59929,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10079,-36.46916,146.1311,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10080,-36.18,146.60333,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10081,-36.1011,146.68472,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10082,-37.35019,141.26304,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10083,-37.14071,144.25938,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10084,-34.331,142.13214,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10085,-37.85599,144.25133,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10086,-37.0175,142.37666,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10087,-34.17739,141.41353,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10088,-36.16321,144.21853,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10089,-37.1271,144.04966,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10090,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10091,-36.73265,144.69243,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10092,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10093,-35.86126,144.10686,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10094,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10095,-36.8125,142.06304,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10096,-36.65266,143.23883,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10097,-35.44906,141.45522,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
10098,-36.49737,144.37408,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10099,-34.13777,141.28054,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10100,-36.54444,146.15138,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10101,-36.76416,141.91833,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10102,-36.45378,141.98161,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10103,-35.46988,143.46325,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10104,-35.46821,143.46241,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10105,-36.25694,146.50972,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10106,-37.01573,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10107,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10108,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10109,-37.15916,143.75305,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10110,-36.09957,146.68599,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10111,-36.11694,144.91166,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10112,-37.49833,142.34971,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10113,-37.22194,143.62861,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10114,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10115,-36.16055,146.64027,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10116,-34.91517,141.60966,N,N,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N
10117,-36.34235,146.20683,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10118,-37.01656,142.3819,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10119,-37.76638,144.59722,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10120,-36.16861,144.24249,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10121,-37.15766,143.75438,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10122,-36.47583,142.04722,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10123,-36.14987,144.22381,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10124,-35.59934,142.11356,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10125,-37.40518,143.1419,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10126,-36.0641,147.4543,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10127,-37.742874,146.194892,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10128,-37.688888,146.161734,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10129,-37.719804,146.234719,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10130,-34.129749,142.030539,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10131,-38.557566,143.936467,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10132,-38.833004,143.552121,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10133,-38.127467,147.080564,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y
10134,-37.874836,141.441882,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10135,-37.942821,145.296753,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10136,-38.151737,145.481532,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10137,-37.578583,148.780704,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10138,-37.291568,142.981906,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N
10139,-37.8887,145.39766,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10140,-36.9478,143.33333,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10141,-38.028127,145.119306,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10142,-36.916831,142.49575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10143,-37.8887,145.39766,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10144,-36.79,143.41306,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10145,-37.997778,145.458333,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10146,-36.2358,146.9842,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10147,-37.396153,145.855378,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10148,-37.584737,146.194832,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10149,-37.620921,145.610883,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10150,-37.566296,145.763396,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10151,-37.820628,146.066568,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10152,-37.812744,146.087548,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10153,-37.3005,144.0756,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10154,-37.66558,148.674862,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10155,-37.611497,148.479306,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10156,-37.609453,148.712369,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10157,-37.57777,149.587477,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10158,-37.531109,149.33655,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10159,-37.511578,148.432006,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10160,-37.442029,149.468102,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10161,-37.290737,148.985201,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10162,-38.211727,147.304965,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10163,-38.19658,146.835991,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10164,-37.2813,144.079,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10165,-36.1,147.65,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10166,-37.4,148.8,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10167,-37.0395,142.468,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10168,-37.3373,142.298,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10169,-36.5772,143.3275,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10170,-37.923229,145.33641,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10171,-38.243789,147.222991,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10172,-37.636124,144.968441,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10173,-37.24024,144.49642,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10174,-38.052425,145.677623,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10175,-38.050751,145.678656,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10176,-37.807268,145.20517,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10177,-37.807268,145.20517,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10178,-37.807268,145.20517,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10179,-37.826397,145.162468,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10180,-37.167715,144.082251,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10181,-37.3889,144.268,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10182,-36.88,143.26639,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10183,-37.864903,146.233175,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10184,-37.407266,145.527262,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10185,-37.462461,145.451137,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10186,-37.792334,145.367116,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10187,-37.864068,145.369765,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10188,-37.864068,145.369765,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10189,-37.864068,145.369765,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10190,-37.726413,145.474453,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10191,-38.052824,145.736072,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10192,-37.723099,145.770993,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N
10193,-37.72668,144.2173,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10194,-37.829463,144.125183,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10195,-37.907187,145.865455,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10196,-37.875602,145.697834,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10197,-37.879869,145.696622,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10198,-37.6476,145.3473,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10199,-37.6409,145.35,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10200,-37.4716,144.2502,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10201,-37.46646,145.503306,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10202,-37.506545,145.532453,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10203,-37.378239,145.602575,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10204,-37.8887,145.39766,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10205,-37.349261,145.98419,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10206,-37.77111,141.20667,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10207,-38.07083,147.525,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10208,-38.12556,147.45333,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10209,-38.1225,147.46778,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10210,-38.12667,147.445,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10211,-37.62611,145.1225,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10212,-37.22267,144.04555,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10213,-38.59051,143.53142,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10214,-36.04854,141.97779,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10215,-37.85117,144.21267,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10216,-37.85117,144.21267,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10217,-38.35525,142.41201,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,Y
10218,-38.37076,146.84159,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10219,-38.37076,146.84159,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10220,-37.37126,145.8634,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10221,-37.37126,145.8634,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10222,-37.37857,144.51596,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
10223,-38.00236,145.41296,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10224,-37.4759,145.872,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10225,-36.80997,144.2722,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10226,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10227,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10228,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10229,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10230,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10231,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10232,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10233,-37.78746,145.02806,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10234,-37.78262,145.06226,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10235,-37.78262,145.06226,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10236,-37.78262,145.06226,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10237,-37.78262,145.06226,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10238,-37.78262,145.06226,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10239,-37.37508,142.21498,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10240,-37.48288,144.14727,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10241,-35.9205,143.80811,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10242,-36.85752,144.38266,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10243,-36.47851,145.36647,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10244,-37.81092,145.94076,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10245,-37.33717,143.39843,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N
10246,-38.58301,146.25788,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10247,-36.13481,146.62948,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10248,-34.41513,141.4426,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10249,-36.18145,146.55919,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10250,-36.28577,146.49179,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10251,-37.81279,144.98082,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10252,-37.81279,144.98082,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10253,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10254,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10255,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10256,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10257,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10258,-38.6631,146.60532,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10259,-34.36502,142.1927,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10260,-36.53108,147.48551,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10261,-38.1107,146.40412,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10262,-37.81279,144.98082,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10263,-38.58973,146.18432,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10264,-37.66803,145.88837,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10265,-36.71481,144.91365,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10266,-37.15685,142.79143,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10267,-37.14576,142.74951,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10268,-36.09956,145.62651,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10269,-36.03894,145.20134,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10270,-38.73682,145.98015,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10271,-37.93882,145.25388,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10272,-36.88133,145.72708,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10273,-37.71275,145.68009,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10274,-37.67146,145.46992,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10275,-37.67146,145.46992,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10276,-38.19617,146.5793,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10277,-36.78397,144.65855,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10278,-38.23356,145.02978,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10279,-38.64498,146.57784,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10280,-37.94611,145.67365,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10281,-36.131,146.56726,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10282,-37.65791,141.17769,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10283,-38.20744,141.30809,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10284,-36.98033,143.7691,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10285,-37.87652,142.27093,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10286,-37.99891,147.60095,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10287,-37.68558,145.83821,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10288,-37.68558,145.83821,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N
10289,-37.42429,145.14047,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10290,-37.24019,146.44036,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
10291,-34.17367,141.59867,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10292,-36.76289,143.22359,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10293,-37.72823,145.21345,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10294,-37.19193,147.01873,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10295,-37.73645,145.47767,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10296,-37.71937,145.48142,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10297,-38.21125,146.84651,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10298,-37.62247,145.31456,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10299,-37.11997,142.78718,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10300,-36.78961,143.83168,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10301,-36.82158,144.2673,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10302,-37.25932,144.07005,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10303,-37.36263,146.00582,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10304,-37.36263,146.00582,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10305,-37.36263,146.00582,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10306,-37.36263,146.00582,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10307,-37.36263,146.00582,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10308,-37.35837,145.58696,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10309,-37.35837,145.58696,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10310,-37.35837,145.58696,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10311,-38.04969,146.29179,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10312,-37.9338,146.35662,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10313,-34.39553,141.3696,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10314,-34.58997,141.05423,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10315,-34.47631,141.09771,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10316,-37.65503,148.73973,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10317,-37.60808,148.86325,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10318,-37.54047,148.685,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10319,-37.51208,149.603,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10320,-37.47771,148.38164,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10321,-37.48128,146.98487,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10322,-37.95616,146.32569,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10323,-37.95711,146.33479,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10324,-37.94618,146.31554,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10325,-37.81743,146.33832,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10326,-37.81743,146.33832,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10327,-37.89072,145.99648,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10328,-37.85023,144.24907,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10329,-37.70384,145.26962,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N
10330,-37.73,145.27128,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N
10331,-37.64919,145.29242,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10332,-37.64773,144.82095,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N
10333,-37.78517,144.56826,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
10334,-37.36082,144.80331,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N
