"","RELIABILITY_TXT","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","ridge","vicgov_region","75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif"
"3422","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3423","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3424","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3425","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3426","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3427","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3428","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3429","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3430","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3431","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3432","high reliability","Elliott trap","Captured and released","mountain",15653.09469,"watercourse_river",0.021253421,"Y","Y","N","Y",1018.79998779297,-3.0074999332428,58,127,87,7,3.00740003585815,0.0834999978542328,1.11797368526459,10.5687799453735,236.096801757812,93.3022994995117,14.0062999725342,124.654800415039,7,12.0745000839233
"3433","high reliability","Elliott trap","Captured and released","place",11354.99759,"road",0.00291992,"Y","Y","N","Y",682.599975585937,-0.366699993610382,14,29,115,6,2.83249998092651,0.0258000008761883,1.67836475372315,7.27049160003662,266.075408935547,40.8536987304688,27.269100189209,50.0363998413086,6,11.2868003845215
"3434","high reliability","Elliott trap","Captured and released","place",11354.99759,"road",0.00291992,"Y","Y","N","Y",682.599975585937,-0.366699993610382,14,29,115,6,2.83249998092651,0.0258000008761883,1.67836475372315,7.27049160003662,266.075408935547,40.8536987304688,27.269100189209,50.0363998413086,6,11.2868003845215
"3435","high reliability","Elliott trap","Captured and released","place",11354.99759,"road",0.00291992,"Y","Y","N","Y",682.599975585937,-0.366699993610382,14,29,115,6,2.83249998092651,0.0258000008761883,1.67836475372315,7.27049160003662,266.075408935547,40.8536987304688,27.269100189209,50.0363998413086,6,11.2868003845215
"3436","high reliability","Elliott trap","Captured and released","mountain",13788.79002,"road",0.000453053,"Y","Y","N","Y",1020.40002441406,1.0706000328064,68,73,87,7,3.00789999961853,0.068000003695488,1.5572669506073,12.1724805831909,246.623901367187,63.4850006103516,17.5844993591309,83.5108032226563,7,13.0277996063232
"3437","high reliability","Elliott trap","Captured and released","place",7634.298921,"watercourse_river",0.015873777,"Y","Y","N","Y",663.200012207031,-0.809899985790253,21,68,108,7,2.81550002098083,0.0383000001311302,0.452269196510315,7.87654972076416,252.31770324707,48.0476989746094,48.5204010009766,78.359001159668,7,11.6756000518799
"3438","high reliability","Elliott trap","Captured and released","place",7634.298921,"watercourse_river",0.015873777,"Y","Y","N","Y",663.200012207031,-0.809899985790253,21,68,108,7,2.81550002098083,0.0383000001311302,0.452269196510315,7.87654972076416,252.31770324707,48.0476989746094,48.5204010009766,78.359001159668,7,11.6756000518799
"3439","high reliability","Elliott trap","Captured and released","place",7634.298921,"watercourse_river",0.015873777,"Y","Y","N","Y",663.200012207031,-0.809899985790253,21,68,108,7,2.81550002098083,0.0383000001311302,0.452269196510315,7.87654972076416,252.31770324707,48.0476989746094,48.5204010009766,78.359001159668,7,11.6756000518799
"3440","high reliability","Elliott trap","Captured and released","place",7478.799541,"watercourse_river",0.002980081,"Y","Y","N","Y",390.600006103516,-0.995400011539459,21,68,108,6,2.58150005340576,0.067100003361702,0.458257079124451,11.0377922058106,267.976593017578,45.7154998779297,58.8907012939453,58.0303993225098,6,13.6028995513916
"3441","high reliability","Elliott trap","Captured and released","place",7478.799541,"watercourse_river",0.002980081,"Y","Y","N","Y",390.600006103516,-0.995400011539459,21,68,108,6,2.58150005340576,0.067100003361702,0.458257079124451,11.0377922058106,267.976593017578,45.7154998779297,58.8907012939453,58.0303993225098,6,13.6028995513916
"3442","high reliability","Elliott trap","Captured and released","place",7478.799541,"watercourse_river",0.002980081,"Y","Y","N","Y",390.600006103516,-0.995400011539459,21,68,108,6,2.58150005340576,0.067100003361702,0.458257079124451,11.0377922058106,267.976593017578,45.7154998779297,58.8907012939453,58.0303993225098,6,13.6028995513916
"3443","high reliability","Elliott trap","Captured and released","place",7478.799541,"watercourse_river",0.002980081,"Y","Y","N","Y",390.600006103516,-0.995400011539459,21,68,108,6,2.58150005340576,0.067100003361702,0.458257079124451,11.0377922058106,267.976593017578,45.7154998779297,58.8907012939453,58.0303993225098,6,13.6028995513916
"3444","high reliability","Elliott trap","Captured and released","place",7478.799541,"watercourse_river",0.002980081,"Y","Y","N","Y",390.600006103516,-0.995400011539459,21,68,108,6,2.58150005340576,0.067100003361702,0.458257079124451,11.0377922058106,267.976593017578,45.7154998779297,58.8907012939453,58.0303993225098,6,13.6028995513916
"3445","low reliability","Incidental","Pers. Comm.","place",1710.045448,"road",0.004695111,"N","Y","N","Y",75,0.0474999994039536,37,140,118,16,1.85339999198914,0.0171000007539988,0,1.76559710502625,252.091201782227,12.4499998092651,96.2052001953125,65.6094970703125,6,13.1104001998901
"3446","low reliability","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",2787.804579,"road",0.000577594,"N","N","N","Y",72.1999969482422,0.0208000000566244,16,95,129,16,1.86070001125336,0.017400000244379,0,1.76559710502625,268.950988769531,19.0820007324219,80.9623031616211,36.1598014831543,6,16.4372997283936
"3447","low reliability","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",2787.804579,"road",0.000577594,"N","N","N","Y",72.1999969482422,0.0208000000566244,16,95,129,16,1.86070001125336,0.017400000244379,0,1.76559710502625,268.950988769531,19.0820007324219,80.9623031616211,36.1598014831543,6,16.4372997283936
"3448","high reliability","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",3554.755447,"road",0.001351836,"Y","N","N","N",89.4000015258789,0.0149999996647239,20,139,127,106,1.70169997215271,0.00340000004507601,0.215624645352364,2.78781723976135,269.058898925781,1.95729994773865,78.0864028930664,62.9572982788086,106,16.1177997589111
"3449","high reliability","Scat census","Identified from hair or scats","place",3554.755447,"road",0.001351836,"Y","N","N","N",89.4000015258789,0.0149999996647239,20,139,127,106,1.70169997215271,0.00340000004507601,0.215624645352364,2.78781723976135,269.058898925781,1.95729994773865,78.0864028930664,62.9572982788086,106,16.1177997589111
"3450","high reliability","Elliott trap","Captured and released","mountain",6065.953006,"road",0.001670727,"Y","Y","Y","Y",817,-1.1927000284195,46,124,106,7,2.90149998664856,0.168400004506111,1.16372835636139,11.9417324066162,249.882202148437,47.1244010925293,41.3418998718262,165.947906494141,7,13.1267004013062
"3451","high reliability","Elliott trap","Captured and released","mountain",6065.953006,"road",0.001670727,"Y","Y","Y","Y",817,-1.1927000284195,46,124,106,7,2.90149998664856,0.168400004506111,1.16372835636139,11.9417324066162,249.882202148437,47.1244010925293,41.3418998718262,165.947906494141,7,13.1267004013062
"3452","high reliability","Elliott trap","Captured and released","place",2731.752604,"road",0.009418343,"Y","Y","N","N",-1,0,84,170,141,-99,0,0,0,1.76559710502625,262.235107421875,5.76490020751953,90.2350997924805,38.7649002075195,-99,19.4659996032715
"3453","high reliability","Faunatech hair tubes(bait type in X)","Identified from hair or scats","mountain",6480.769903,"watercourse_stream",0.010631894,"Y","Y","N","Y",828,10.1822004318237,46,124,88,7,2.90849995613098,0.138799995183945,2.07906055450439,16.379430770874,264.821685791016,43.2742004394531,39.9147987365723,151.240493774414,7,10.1528997421265
"3454","high reliability","Elliott trap Large","Indirect evidence","place",2475.079039,"watercourse_stream",0.003255203,"Y","Y","N","N",551.599975585938,0.161799997091293,19,100,114,12,2.65599989891052,0.0255999993532896,0.566771030426025,12.637583732605,282.029205322266,5.70979976654053,55.3375015258789,65.518798828125,12,14.145899772644
"3455","high reliability","Elliott trap","Captured and released","airport",7806.152556,"watercourse_stream",0.029045698,"Y","Y","N","Y",29,-0.00960000045597553,16,95,122,6,1.49360001087189,0.00510000018402934,0,1.76559710502625,269.354614257812,13.2159004211426,68.7866973876953,12.2159004211426,6,16.0715007781982
"3456","low reliability","Camera - Surveillance/Remote","Seen","place",6568.099654,"watercourse_river",0.015655479,"Y","Y","N","Y",30.7999992370606,-0.00510000018402934,62,98,118,19,1.41770005226135,0.0236000008881092,1.13671112060547,14.9123764038086,294.314300537109,13.084400177002,86.7163009643555,29.2917995452881,103,16.3852996826172
"3457","low reliability","Camera - Surveillance/Remote","Seen","place",5092.957222,"road",0.00798519,"Y","Y","N","Y",84,-0.398799985647201,62,98,118,103,1.89660000801086,0.0417000018060207,0.930303573608398,19.0940475463867,287.819091796875,19.201099395752,81.9800033569336,36.1809005737305,103,14.2805995941162
"3458","low reliability","Camera - Surveillance/Remote","Observation","place",262.8719852,"road",0.009196845,"Y","Y","N","Y",1048.59997558594,-0.960399985313416,25,125,133,7,3.01530003547668,0.0249000005424023,0.955462038516998,8.52479076385498,229.797393798828,54.9458999633789,33.8754005432129,159.047607421875,7,10.2982997894287
"3459","low reliability","Camera - Surveillance/Remote","Observation","place",10619.10895,"road",0.004837168,"Y","Y","N","Y",1207.19995117188,3.01110005378723,46,124,133,11,3.07710003852844,0.149499997496605,0.942902326583862,9.68918037414551,219.232604980469,52.9453010559082,29.5960006713867,164.863098144531,11,13.5769996643066
"3460","low reliability","Camera - Surveillance/Remote","Observation","place",6708.724029,"watercourse_river",0.006791739,"Y","Y","N","Y",671,0.218500003218651,4,101,108,107,2.81870007514954,0.00870000012218952,1.53206920623779,12.2595729827881,254.712097167969,48.5345001220703,47.7808990478516,111.004501342773,107,11.9074001312256
"3461","high reliability","Elliott trap","Captured and released","airport",11768.11955,"road",0.018492646,"Y","Y","N","Y",61.7999992370605,-0.00380000006407499,16,154,122,17,1.79799997806549,0.0052000000141561,0,1.76559710502625,268.178588867187,14.059100151062,72.6050033569336,16.8213996887207,6,16.0247993469238
"3462","high reliability","Elliott trap","Captured and released","airport",11381.08771,"watercourse_stream",0.02126491,"Y","Y","N","Y",57.7999992370606,-0.0111999996006489,16,154,122,17,1.76989996433258,0.00370000000111759,0,1.76559710502625,267.075988769531,14.9233999252319,72.0765991210938,17.5983009338379,6,15.6618003845215
"3463","high reliability","Elliott trap","Captured and released","place",6605.277522,"watercourse_river",0.001905939,"Y","Y","N","Y",67.5999984741211,0.00380000006407499,16,95,122,3,1.8231999874115,0.00139999995008111,0,1.76559710502625,279.500091552734,27.4799003601074,58.5,13.9951000213623,3,15.9392004013062
"3464","high reliability","Elliott trap","Captured and released","place",7776.116747,"road",0.013687209,"Y","Y","N","Y",49.5999984741211,-0.00570000009611249,16,95,122,9,1.6927000284195,0.00879999995231628,0,1.76559710502625,284.384185791016,19.6601009368896,65.3841018676758,7.61590003967285,9,15.93869972229
"3465","high reliability","General observations","Captured and released","rail_station",3713.267447,"watercourse_river",0.006026595,"N","N","N","N",557.200012207031,-0.0193000007420778,38,91,105,16,2.67810010910034,0.0210999995470047,0.51613575220108,10.9370212554932,292.787414550781,-4.31139993667603,63.556999206543,52.8902015686035,3,14.4779996871948
"3466","high reliability","Camera - Thermal imaging","Observation","place",4422.323622,"watercourse_river",0.029663327,"Y","Y","Y","N",716.599975585938,0.10700000077486,40,30,114,12,2.80029988288879,0.0472000017762184,0.505794405937195,9.39105892181397,261.408203125,22.0095996856689,49.4541015625,75.2650985717773,12,11.5082998275757
"3467","low reliability","Camera - Surveillance/Remote","Observation","place",5658.057229,"road",0.016640145,"Y","Y","N","Y",326,0.890500009059906,7,105,124,7,2.49609994888306,0.0522999987006187,0.778208553791046,8.93772602081299,277.989593505859,41.0559005737305,58.9425010681152,103.178802490234,7,10.6836996078491
"3468","high reliability","Camera - Surveillance/Remote","Observation","mountain",10467.35194,"watercourse_stream",0.002274787,"Y","Y","N","N",1084.80004882813,5.65570020675659,46,124,133,7,3.02760004997253,0.17170000076294,1.56150949001312,13.3090677261353,245.091094970703,43.1562995910645,33.4626998901367,164.800704956055,7,11.7807998657227
