"","SAMPLING_METHOD_DESC","RECORD_TYPE","Point","Point_Distance","Line","Line_Distance","forest","public_land","X75m_dem_streams_burned_sept2012.tif","Anisotrophic_Heating_Ruggedbess.tif","ecoregion1750.tif","ecoregion2014.tif","ibra_hex.tif","land_cov_use3.tif","log_vertical_distance_saline_wetlands_sept2012.tif","ProtectionIndex.tif","Radiometrics_2014_k.tif","Radiometrics_2014_th.tif","sept2014JanMaxTemp.tif","sept2014JanRainfall.tif","sept2014JulMinTemp.tif","sept2014JulRainfall.tif","vegtpye3_4.tif","wetness_index_saga_sept2012.tif","Reliability"
"12608","Elliott trap","Captured and released","place",13748.07682,"watercourse_stream",0.003388637,"Y","Y",1031.59997558594,1.3173999786377,68,73,87,7,3.01259994506836,0.0386999994516373,0.516348123550415,7.23500299453735,243.84700012207,67.0048980712891,13.8134002685547,89.8302993774414,7,11.481499671936,"low reliability"
"12610","Elliott trap","Captured and released","place",4454.880571,"road",0.000716191,"Y","Y",325,-0.0653000026941299,40,30,108,106,2.49979996681213,0.0763999968767166,0.884383380413055,16.3731746673584,273.3125,40.5988006591797,62.9154014587402,52.736198425293,106,14.7664003372192,"low reliability"
"12619","Elliott trap","Captured and released","place",6339.920408,"watercourse_river",0.004599129,"Y","Y",66.1999969482422,0.0007999999797903,16,95,122,6,1.81410002708435,0.00620000017806888,0,1.76559710502625,279.984313964844,26.9011001586914,59.0988998413086,13.8554000854492,6,16.1040992736816,"low reliability"
"12625","Frog census","Captured and released","place",3922.650428,"watercourse_river",0.003458065,"Y","Y",193.800003051758,1.61049997806549,7,105,124,6,2.26370000839233,0.0719000026583672,0.231711700558662,8.94751644134522,280.820495605469,38.8633995056152,62.1922988891602,85.4860992431641,6,13.5265998840332,"low reliability"
"12651","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",7631.681536,"watercourse_stream",0.013524814,"Y","Y",473.399993896484,0.550000011920929,35,121,81,8,2.58570003509521,0.012699999846518,0.564526200294495,11.6768836975098,291.55029296875,4.6894998550415,53.6864013671875,52.0359992980957,8,13.8557996749878,"low reliability"
"12769","General observations","Observation","place",1259.752396,"road",0.000720707,"N","N",-1,0,86,173,141,-99,0,0,0,1.76559710502625,265.175598144531,12.9274997711182,94.0725021362305,57.913200378418,-99,19.4659996032715,"low reliability"
"12774","General observations","Captured and released","airport",5365.270246,"road",0.003986938,"N","N",26.1821994781494,-0.00270000007003546,26,134,126,16,1.17480003833771,0.00820000004023314,0,1.76559710502625,262.2001953125,-3.20020008087158,95.2002029418945,49.7999992370606,103,16.4740009307861,"low reliability"
"12819","Elliott trap Large","Captured and released","mountain",5033.281708,"watercourse_stream",0.009979311,"Y","Y",504.200012207031,-0.822200000286102,53,6,80,12,2.60560011863708,0.0737000033259392,0.531544268131256,10.5585346221924,286.486114501953,2.82739996910095,57.1848983764648,59.6972007751465,12,12.796799659729,"low reliability"
"12826","Elliott trap Large","Captured and released","place",2436.454918,"watercourse_stream",0.004161237,"Y","Y",541,-0.397799998521805,6,76,114,112,2.64549994468689,0.110399998724461,1.04272329807282,10.2448463439941,278.307189941406,9.14480018615723,52.5671005249023,69.785400390625,112,14.3390998840332,"low reliability"
"12831","Elliott trap Large","Captured and released","place",3077.624191,"watercourse_stream",0.003007282,"Y","Y",563.400024414063,0.523599982261658,19,100,114,12,2.66630005836487,0.0262000001966953,1.27347826957703,11.5941066741943,282.124114990234,5.61990022659302,55.7150993347168,64.7119979858398,12,12.9142999649048,"low reliability"
"12836","Camera - Surveillance/Remote","Observation","place",7638.879535,"road",0.000727457,"Y","Y",834.400024414063,8.90180015563965,18,67,115,7,2.91950011253357,0.174199998378754,1.67775571346283,12.7188472747803,259.946411132813,43.5306015014648,22.0813007354736,47.6824989318848,7,10.8064002990723,"low reliability"
"12850","Camera - Surveillance/Remote","Observation","place",2585.335544,"road",0.006251069,"Y","N",146,-3.8092999458313,40,30,106,12,2.10829997062683,0.0674000009894371,0.433354139328003,14.2702665328979,291.789215087891,19.2008991241455,78.9177017211914,33.9402008056641,12,10.4710998535156,"low reliability"
"12851","Artificial Substrate","Captured and released","mountain",2286.78488,"watercourse_river",0.000619403,"Y","N",263.799987792969,0.0227000005543232,32,120,125,16,1.77869999408722,0.00559999980032444,0.35086452960968,7.13869571685791,291.1123046875,-2.11229991912842,73.1122970581055,29.8876991271973,109,15.2396001815796,"low reliability"
"12857","Elliott trap","Seen","place",7710.919792,"watercourse_stream",0.002644124,"Y","Y",307,-0.923799991607666,36,146,131,6,2.46970009803772,0.0746999979019165,0,1.76559710502625,243.849700927734,15.7761001586914,71.2941970825195,73.5913009643555,6,12.9306001663208,"low reliability"
"12862","Elliott trap","Captured and released","place",4644.132397,"road",0.00189591,"N","N",45.2000007629395,-0.017000000923872,36,146,118,6,1.66180002689362,0.0833000019192696,0,1.76559710502625,261.790313720703,8.7455997467041,99.0630035400391,58.4328002929688,6,15.5006999969482,"low reliability"
"12867","Elliott trap","Captured and released","place",3102.29681,"road",0.00212286,"N","N",-1,0,98,167,141,-99,0,0,0,1.76559710502625,256.221008300781,10.7790002822876,99.2210006713867,58.7789993286133,-99,19.4659996032715,"low reliability"
"12873","Spotlighting on foot","Heard","rail_station",1110.045614,"road",0.000758332,"N","N",59.7999992370606,-0.016100000590086,37,140,118,16,1.78629994392395,0.00789999961853027,0.303221195936203,3.76928853988647,274.784790039062,9.25319957733154,91.7621994018555,42.2448997497559,103,16.2101001739502,"low reliability"
"12886","Camera - Surveillance/Remote","Observation","place",5795.161631,"watercourse_stream",0.006654846,"Y","Y",513.200012207031,0.66729998588562,53,6,119,12,2.64730000495911,0.109899997711182,1.84470498561859,9.57943248748779,274.602996826172,11.6464004516602,57.8026008605957,40.4001007080078,12,14.2997999191284,"low reliability"
"12891","Spotlighting on foot","Heard","place",1228.009437,"watercourse_stream",0.004351048,"N","N",66.1999969482422,-0.0297999996691942,17,92,129,16,1.78559994697571,0.0110999997705221,0.150513306260109,3.61789512634277,294.868286132813,13.0801000595093,75.8683013916016,17.9797992706299,103,16.367000579834,"low reliability"
"12924","Camera - Surveillance/Remote","Observation","mountain",4907.156389,"watercourse_river",0.01958839,"Y","Y",177.199996948242,0.0483999997377396,40,30,99,6,2.25069999694824,0.0668999999761581,0,1.76559710502625,277.886688232422,44.5876998901367,64.9527969360352,57.2571983337402,6,15.1606998443604,"low reliability"
"12976","Frog census","Observation","rail_station",1227.086496,"railway",0.010841202,"Y","Y",29.3999996185303,-0.0107000004500151,16,95,122,16,1.48329997062683,0.00300000002607703,0,1.76559710502625,284.146301269531,21.9958992004394,69.5891036987305,12.3090000152588,3,15.4328002929687,"low reliability"
"12986","Camera - Surveillance/Remote","Observation with supporting evidence","place",6651.942944,"road",0.006077307,"Y","N",438.799987792969,5.15469980239868,63,65,1,17,2.64129996299744,0.216600000858307,0.241015270352364,4.22691249847412,241.622695922852,42.9632987976074,66.4260025024414,79.2842025756836,7,10.7018995285034,"low reliability"
"12991","Camera - Surveillance/Remote","Observation","mountain",2082.668449,"watercourse_river",0.009081111,"Y","Y",805.200012207031,2.1907000541687,46,124,102,7,2.89569997787476,0.187299996614456,0.429803371429443,8.87606906890869,249.599594116211,47.7181015014648,46.2594985961914,146.675903320313,7,14.3411998748779,"low reliability"
"12995","Camera - Surveillance/Remote","Observation with supporting evidence","place",10649.57296,"watercourse_stream",0.008533546,"Y","Y",143,1.87860000133514,63,65,109,12,2.16020011901856,0.0768000036478043,0.220111042261124,3.35015368461609,281.745910644531,32.3255004882812,58.2877006530762,35.1016998291016,12,11.8540000915527,"low reliability"
"13006","Frog census","Heard","place",7357.113081,"road",0.007791825,"N","Y",16.2000007629395,-0.0160000007599592,16,95,122,16,1.28690004348755,0.00920000020414591,0,1.76559710502625,269.844909667969,15.4167003631592,68.5832977294922,12.4167003631592,103,15.7414999008179,"low reliability"
"13008","Camera - Surveillance/Remote","Observation with supporting evidence","place",4143.222681,"road",0.033994099,"Y","Y",0.800000011920929,0.000199999994947575,16,95,122,113,0.674099981784821,0.000699999975040555,0,1.76559710502625,274.653991699219,22.3460006713867,68.6539993286133,15.1997003555298,113,18.9071998596191,"low reliability"
"13014","Camera - Surveillance/Remote","Observation with supporting evidence","place",8510.567013,"watercourse_river",0.000489557,"Y","Y",579.400024414062,-1.74020004272461,19,100,119,12,2.71119999885559,0.0304000005125999,1.6049987077713,9.4750394821167,267.015594482422,17.9228000640869,52.8479995727539,49.2158012390137,12,11.9246997833252,"low reliability"
"13029","Camera - Surveillance/Remote","Observation","place",2129.837785,"watercourse_stream",0.004878777,"Y","N",107.199996948242,-7.75780010223389,53,6,106,6,1.94599997997284,0.128099992871285,1.00497114658356,12.3809318542481,291.633392333984,19.9969997406006,78.1122970581055,36.0835990905762,6,11.1098003387451,"low reliability"
"13058","General observations","Captured and released","place",4956.587785,"watercourse_river",0.004897841,"Y","Y",1087,-1.37720000743866,46,124,133,7,3.02600002288818,0.0913000032305718,1.43122231960297,16.5259647369385,232.634902954102,51.4738998413086,29.6555995941162,183.954498291016,7,11.563099861145,"low reliability"
"13071","Spotlighting on foot","Observation","place",4476.409314,"watercourse_stream",0.010137246,"Y","Y",257.399993896484,-0.220400005578995,63,65,108,6,2.39330005645752,0.143500000238419,1.02309215068817,10.50315284729,276.148284912109,38.6478004455566,56.967098236084,61.5088005065918,6,15.5132999420166,"low reliability"
"13077","Incidental","Seen","place",14773.91303,"road",0.025615297,"Y","Y",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131,"low reliability"
"13080","Incidental","Seen","place",14773.91303,"road",0.025615297,"Y","Y",85,0.0100999996066093,29,11,42,4,1.70930004119873,0.00439999997615814,0.245935529470444,2.9298255443573,344.541687011719,-12.5566997528076,67.5417022705078,-2.54180002212524,4,15.9521999359131,"low reliability"
"13093","Elliott trap","Captured and released","place",8425.745374,"road",0.015207571,"Y","Y",133.199996948242,0.00439999997615814,16,95,129,6,2.12569999694824,0.0277999993413687,0,1.76559710502625,258.668212890625,27.7345008850098,71.5719985961914,42.814998626709,6,13.5200004577637,"low reliability"
"13097","Elliott trap","Captured and released","place",7037.56463,"coast",0.012731035,"Y","Y",2.40000009536743,-0.095100000500679,10,115,129,113,0.619799971580505,0.0188999995589256,0,1.76559710502625,262.512512207031,23.4876003265381,85.9533004760742,47.0303001403809,113,17.5303001403809,"low reliability"
"13099","Elliott trap","Captured and released","place",12581.85337,"watercourse_stream",0.004002623,"Y","Y",235,0.387800008058548,62,98,122,6,2.37030005455017,0.035300001502037,0,1.76559710502625,260.914001464844,26.5522994995117,68.3662033081055,35.9897003173828,6,14.6054000854492,"low reliability"
"13113","Elliott trap","Captured and released","place",6458.579432,"road",0.00226371,"Y","Y",521.799987792969,-0.768899977207184,53,6,139,12,2.53670001029968,0.130700007081032,0.230291098356247,6.66915273666382,277.517791748047,15.4338998794556,49.4864006042481,75.9531021118164,12,10.9678001403809,"low reliability"
"13131","General observations","Observation","peninsula",1047.985892,"coast",0.001573463,"Y","Y",-1,0,98,167,141,-99,0,0,0,1.76559710502625,257.1796875,7.14260005950928,101.179702758789,54.8203010559082,-99,19.4659996032715,"low reliability"
"13142","General observations","Heard","airport",6102.887112,"watercourse_river",0.019079028,"Y","Y",1048.59997558594,-13.1402997970581,18,67,138,7,3.01460003852844,0.253800004720688,1.23031532764435,12.4318351745606,246.396102905273,28.8526000976562,27.8208999633789,87.2789993286133,7,11.4330997467041,"low reliability"
"13143","General observations","Heard","peninsula",3784.469971,"watercourse_river",0.003214078,"Y","Y",247.199996948242,-3.207200050354,45,136,131,6,2.39229989051819,0.0631999969482422,0,1.76559710502625,238.43049621582,33.3199005126953,74.1540985107422,110.378997802734,6,10.6679000854492,"low reliability"
"13145","Elliott trap","Captured and released","place",6526.323663,"watercourse_stream",0.020918283,"Y","Y",1015,-1.99800002574921,46,124,133,7,3.00099992752075,0.16779999434948,1.75296795368195,16.3040065765381,234.303802490234,44.733699798584,35.3898010253906,154.05290222168,7,14.7772998809815,"low reliability"
"13164","Cage trap","Captured and released","place",5228.418027,"road",0.00076366,"Y","Y",860,-0.108000002801418,25,125,108,7,2.92650008201599,0.0263999998569488,1.11906981468201,10.4618806838989,245.944793701172,49.9311981201172,36.8848991394043,157.278305053711,7,11.1343002319336,"low reliability"
"13179","Cage trap","Captured and released","mountain",8115.270572,"watercourse_river",0.012888192,"Y","Y",324.399993896484,1.1298999786377,63,65,115,6,2.50999999046326,0.140100002288818,2.07254958152771,10.2453737258911,279.603790283203,39.002799987793,48.0516014099121,57.1762008666992,6,13.2067003250122,"low reliability"
"13180","Elliott trap","Captured and released","mountain",8115.270572,"watercourse_river",0.012888192,"Y","Y",324.399993896484,1.1298999786377,63,65,115,6,2.50999999046326,0.140100002288818,2.07254958152771,10.2453737258911,279.603790283203,39.002799987793,48.0516014099121,57.1762008666992,6,13.2067003250122,"low reliability"
"13209","Pitfall with drift fence","Captured and released","place",2986.648069,"watercourse_river",0.006769129,"Y","Y",312,0.0333999991416931,63,65,108,106,2.48200011253357,0.101300001144409,0.546893119812012,12.2173299789429,275.461700439453,37.7174987792969,65.4802017211914,49.7174987792969,106,15.5555000305176,"low reliability"
"13224","Faunatech hair tubes(bait type in X)","Identified from hair or scats","mountain",7689.150458,"watercourse_stream",0.015061956,"Y","Y",293,0.560699999332428,8,78,103,12,2.45580005645752,0.0816000029444695,0.797962546348572,9.95467853546143,285.091796875,24.6651992797852,56.3769989013672,11.7377004623413,12,12.3466997146606,"low reliability"
"13232","Faunatech hair tubes(bait type in X)","Identified from hair or scats","place",3484.308385,"watercourse_river",0.024835087,"Y","Y",1207,0.468199998140335,25,125,138,7,3.07459998130798,0.0467999987304211,1.57797002792358,13.1981611251831,249.839401245117,42.1100006103516,27.0389003753662,165.316604614258,7,11.1128997802734,"low reliability"
"13237","Incidental","Captured and released","place",6242.072959,"coast",0.011111622,"Y","Y",-1,0,87,177,141,-99,0,0.00749999983236194,0.239663660526276,7.4133186340332,260.864685058594,23.1352996826172,89.0100021362305,52.1352996826172,-99,19.4570007324219,"low reliability"
"13355","General observations","Captured and released","place",3567.517124,"watercourse_stream",0.001348698,"N","N",110.435600280762,0.0282000005245209,37,140,125,16,1.8257999420166,0.0272000003606081,0.204602792859077,8.0094108581543,267.997497558594,1.00390005111694,80.9974975585937,57.2939987182617,106,14.8259000778198,"low reliability"
